ID,abc_sum_tonne_km2_2010,ID,bgc_sum_tonne_km2_2010,ID,abc_sum_tonne_km2_2050,ID,bgc_sum_tonne_km2_2050,ID,soc_sum,Name,abc_sum_tonne_km2_difference_annual,bgc_sum_tonne_km2_difference_annual
1370,293544.48828125,1370,78680.3955078125,1370,0,1370,0,1370,72932.8334960938,Semdoe/Msige,7338.61220703125,1967.00988769531
1371,327427.821777344,1371,130968.958129883,1371,26739.8075759411,1371,10968.0937891006,1371,260760.170898438,Semliki,7517.20035503507,3000.02160851955
1372,486699.001464844,1372,721595.625976562,1372,766611.466324329,1372,1139885.77929688,1372,167266.348388672,Sengezane,-6997.81162148714,-10457.2538330078
1373,382472.359375,1373,101542.823242188,1373,0,1373,0,1373,84408.9755859375,Sengoma,9561.808984375,2538.57058105469
1374,9183384.2590332,1374,9959748.16455078,1374,0,1374,0,1374,2936061.09472656,Sengwe Wildlife Management Area,229584.60647583,248993.70411377
1375,0,1375,0,1375,0,1375,0,1375,0,Sera,0,0
1376,43394589.5224304,1376,66220146.1054077,1376,22838235.8676493,1376,36303820.0047607,1376,48885995.5810547,Serengeti,513908.841369528,747908.152516174
1377,0,1377,0,1377,0,1377,0,1377,0,Sesfontein,0,0
1378,0,1378,0,1378,0,1378,0,1378,0,Shaba,0,0
1379,2934168.671875,1379,849377.884765625,1379,0,1379,0,1379,995990.1953125,Shagayu,73354.216796875,21234.4471191406
1380,0,1380,0,1380,0,1380,0,1380,0,Shambalai,0,0
1381,0,1381,0,1381,0,1381,0,1381,0,Shamungwa,0,0
1382,0,1382,0,1382,0,1382,0,1382,0,Sheya Shuushona,0,0
1383,54721.9384765625,1383,24763.791015625,1383,0,1383,0,1383,24001.4853515625,Shinkurufumi,1368.04846191406,619.094775390625
1384,487109.339355469,1384,477241.111450195,1384,171363.008129597,1384,151455.71496582,1384,267186.58203125,Shompole,7893.6582806468,8144.63491210938
1385,5322436.53125,1385,1705857.09667969,1385,0,1385,0,1385,1661473.33935547,Shume Magamba,133060.91328125,42646.4274169922
1386,0,1386,0,1386,0,1386,0,1386,0,Shurr,0,0
1387,127180.913024902,1387,180478.387573242,1387,222237.680006027,1387,325906.332275391,1387,257107.836425781,Siana,-2376.41917452812,-3635.69861755371
1388,260289.567687988,1388,364788.241210938,1388,47001.3318836689,1388,83484.8203382492,1388,224211.533935547,Sibuyu,5332.20589510798,7032.58552181721
1389,11695219.6271973,1389,12069478.1898193,1389,15018185.851264,1389,16924501.395462,1389,6355453.83129883,Sichifula,-83074.1556016684,-121375.580141068
1390,22342.2958984375,1390,17927.9093017578,1390,0,1390,0,1390,27523.9233398438,Sidai Oleng,558.557397460938,448.197732543945
1391,4173594.87365723,1391,3258885.6114502,1391,411337.29031682,1391,309946.264358521,1391,1542562.18334961,Sikumi,94056.4395835102,73723.4836772919
1392,61870.0268554688,1392,105175.011230469,1392,8507.8504383564,1392,14240.3422851562,1392,39863.5126953125,Sikunga,1334.05441042781,2273.36672363281
1393,84865.5888671875,1393,120052.987304688,1393,84804.3090224266,1393,118109.7890625,1393,20637.7531738281,Silonga,1.53199611902237,48.5799560546875
1394,276442.18359375,1394,97578.658203125,1394,177428.126001358,1394,62546.9438476562,1394,84273.673828125,Silupati,2475.3514398098,875.792858886719
1395,229314.483398438,1395,138791.700927734,1395,155312.895429134,1395,94655.650390625,1395,68219.3361816406,Sima,1850.03969923258,1103.40126342773
1396,1583632.8414917,1396,2005163.28417969,1396,0,1396,0,1396,1161340.51513672,Simanjiro Kitiangare,39590.8210372925,50129.0821044922
1397,238781.143676758,1397,273861.200256348,1397,0,1397,0,1397,234332.73046875,Simanjiro Naberera,5969.52859191895,6846.53000640869
1398,328071.530944824,1398,516470.262268066,1398,0,1398,0,1398,266505.799316406,Simanjiro W,8201.7882736206,12911.7565567017
1399,80008.7065429688,1399,26488.064453125,1399,18172.8121042252,1399,6027.74261474609,1399,29060.7570800781,Simbo,1545.89736096859,511.508045959473
1400,38947.140625,1400,26867.4694824219,1400,0,1400,0,1400,24159.7814941406,Simbo_Bagamoyo,973.678515625,671.686737060547
1401,638099.746582031,1401,599060.955810547,1401,30275.8362770081,1401,29939.8958206177,1401,181658.990234375,Simchembo,15195.5977576256,14228.0264997482
1402,234855.342773438,1402,392718.334960938,1402,13097.2070157528,1402,22088.5999145508,1402,64236.78125,Sinampande,5543.95339394212,9265.74337615967
1403,263083.424316406,1403,321101.775634766,1403,37614.9307191372,1403,42514.4417724609,1403,77667.9711914062,Sinansengwe,5636.71233993173,6964.68334655762
1404,188562.001953125,1404,354098.456298828,1404,9562.67118453979,1404,19100.4531583786,1404,155606.678222656,Singou,4474.98326921463,8374.95007851124
1405,20693998.7861938,1405,21347720.1052856,1405,6882822.47678638,1405,7388859.37660599,1405,12338043.7028809,Sioma Ngwezi,345279.407735187,348971.518216991
1406,57006.591796875,1406,37309.9602050781,1406,6077.97238826752,1406,3977.94200134277,1406,46402.1005859375,Sisu,1273.21548521519,833.300455093384
1407,0,1407,0,1407,0,1407,0,1407,0,Skeleton Coast Park,0,0
1408,0,1408,0,1408,0,1408,0,1408,0,Sola,0,0
1409,0,1409,0,1409,0,1409,0,1409,0,Sola Dam,0,0
1410,473714.559570312,1410,163949.796630859,1410,130855.324184895,1410,45469.1966552734,1410,149367.333496094,Songa,8571.48088463545,2962.01499938965
1411,0,1411,0,1411,0,1411,0,1411,0,Songa,0,0
1412,0,1412,0,1412,0,1412,0,1412,0,Songa,0,0
1413,0,1413,0,1413,0,1413,0,1413,0,Songa,0,0
1414,0,1414,0,1414,0,1414,0,1414,0,Songa,0,0
1415,0,1415,0,1415,0,1415,0,1415,0,Songa,0,0
1416,1507565.45117188,1416,1091433.82861328,1416,69887.8827035427,1416,52502.7507781982,1416,353640.521972656,Songa,35941.9392117083,25973.2769458771
1417,1461682.68164062,1417,1041296.20605469,1417,0,1417,0,1417,248698.548339844,Songea Fuel,36542.0670410156,26032.4051513672
1418,0,1418,0,1418,0,1418,0,1418,0,Soni Public Land,0,0
1419,0,1419,0,1419,0,1419,0,1419,0,Sorris Sorris,0,0
1420,0,1420,0,1420,0,1420,0,1420,0,Sosian Samburumburu,0,0
1421,681982.58984375,1421,290644.666015625,1421,0,1421,0,1421,164839.931640625,South Gendagenda,17049.5647460938,7266.11665039063
1422,0,1422,0,1422,0,1422,0,1422,0,South Kitui,0,0
1423,169211364.989563,1423,91307013.4475403,1423,170119657.975394,1423,96943204.0459595,1423,35691956.6240234,South Luangwa,-22707.3246457636,-140904.76496048
1424,311246.262878418,1424,242775.615905762,1424,107428.978288174,1424,91116.3228149414,1424,319245.160644531,Soysambu,5095.43211475611,3791.48232727051
1425,81139.8809814453,1425,78367.5517578125,1425,25659.9950373173,1425,28299.0954589844,1425,91458.556640625,Suswa,1386.9971486032,1251.7114074707
1426,22822391.1328125,1426,26416672.5361328,1426,3092808.4739089,1426,3155772.7532959,1426,4482975.54858398,Swagaswaga,493239.56647259,581522.494570923
1427,22792203.8105469,1427,26390298.3505859,1427,3092808.4739089,1427,3155772.7532959,1427,4478215.61694336,Swagaswaga GR (Merged Blocks),492484.883415949,580863.139932251
1428,18492.2114257812,1428,6553.01171875,1428,0,1428,0,1428,17518.0859375,Taita Hills,462.305285644531,163.82529296875
1429,3437.39916992188,1429,950.769958496094,1429,1226.19704008102,1429,339.160888671875,1429,5248.7265625,Talaga,55.2800532460213,15.2902267456055
1430,181076.0078125,1430,95396.1440429688,1430,0,1430,0,1430,68379.1538085938,Talagwe,4526.9001953125,2384.90360107422
1431,66823393.6413574,1431,114865934.354919,1431,0,1431,0,1431,15554420.8569336,Talamai,1670584.84103394,2871648.35887299
1432,51906200.8820801,1432,58205866.9912109,1432,23761181.7958415,1432,27169853.272583,1432,11697460.2294922,Tama,703625.477155966,775900.342965698
1433,1596080.81054688,1433,489450.805175781,1433,0,1433,0,1433,226649.360595703,Tambulu,39902.0202636719,12236.2701293945
1434,17705.2678222656,1434,8581.86511230469,1434,3318.24727058411,1434,1785.12435150146,1434,18298.71484375,Tamou,359.675513792038,169.918519020081
1435,5667398.39193726,1435,6821284.00839233,1435,284624.11660552,1435,164242.433654785,1435,4190192.46362305,Tarangire,134569.356883293,166426.039368439
1436,7086.400390625,1436,1980.02368164062,1436,5934.69462394714,1436,1658.22351074219,1436,7201.3115234375,Tarime,28.7926441669464,8.04500427246094
1437,23997179.8845215,1437,38892244.6057129,1437,2154804.60382104,1437,3592959.81426716,1437,10046751.612793,Tedo,546059.382017511,882482.119786143
1438,23997179.8845215,1438,38892244.6057129,1438,2154804.60382104,1438,3592959.81426716,1438,10046751.612793,Tedo,546059.382017511,882482.119786143
1439,2728849.76293945,1439,2560870.67285156,1439,211238.798427582,1439,209516.519197464,1439,1834108.45629883,Tedo,62940.2741127968,58783.8538413525
1440,2728849.76293945,1440,2560870.67285156,1440,211238.798427582,1440,209516.519197464,1440,1834108.45629883,Tedo,62940.2741127968,58783.8538413525
1441,8165769.17919922,1441,4209587.92895508,1441,0,1441,0,1441,1535877.82202148,Tembe Elephant,204144.22947998,105239.698223877
1442,1719628.64331055,1442,3711717.12597656,1442,0,1442,0,1442,799001.282714844,Timbavati,42990.7160827637,92792.9281494141
1443,19737034.6977081,1443,14693169.1295776,1443,17740727.0913899,1443,13721662.1319275,1443,3772466.36376953,Tondwa,49907.6901579559,24287.6749412537
1444,847845.91796875,1444,800408.209960938,1444,0,1444,0,1444,181980.103515625,Tongomba New,21196.1479492188,20010.2052490234
1445,182092.041015625,1445,83180.1081542969,1445,0,1445,0,1445,74607.6455078125,Tongwe,4552.30102539062,2079.50270385742
1446,5807027.42016602,1446,2077393.82885742,1446,361066.652500629,1446,135878.424552441,1446,2577666.57128906,Toro,136149.019191635,48537.8851076245
1447,0,1447,0,1447,0,1447,0,1447,0,Torra,0,0
1448,13103397.4935303,1448,21505913.1876221,1448,0,1448,0,1448,2590151.99804688,Tsavo East,327584.937338257,537647.829690552
1449,0,1449,0,1449,0,1449,0,1449,0,Tsiseb,0,0
1450,0,1450,0,1450,0,1450,0,1450,0,Tuli,0,0
1451,133036.620727539,1451,202189.075866699,1451,0,1451,0,1451,85906.4135742188,Twananani,3325.91551818848,5054.72689666748
1452,7604746.36303711,1452,8106929.83276367,1452,0,1452,0,1452,2358853.58203125,U1,190118.659075928,202673.245819092
1453,6409217.63110352,1453,6623325.39770508,1453,0,1453,0,1453,2112016.05932617,U2,160230.440777588,165583.134942627
1454,12202002.0844727,1454,7992499.27478027,1454,0,1454,0,1454,2979490.97241211,U3,305050.052111816,199812.481869507
1455,7816915.73925781,1455,10555996.4477539,1455,0,1455,0,1455,2976346.20214844,U4,195422.893481445,263899.911193848
1456,0,1456,0,1456,0,1456,0,1456,0,Uduka,0,0
1457,73726785.4501953,1457,30810213.0859375,1457,0,1457,0,1457,15936095.2553711,Udzungwa Mountains,1843169.63625488,770255.327148438
1458,1361160.08398438,1458,535067.891357422,1458,247566.70974493,1458,97111.2899169922,1458,540075.260742188,Ufiome,27839.8343559861,10948.9150360107
1459,31868028.8289795,1459,29638817.7495117,1459,2399333.40172768,1459,2118651.57663536,1459,6401225.38818359,Ugalla E,736717.385681295,688004.154321909
1460,112754212.735229,1460,83931851.3630371,1460,15963462.3205125,1460,10885717.2601223,1460,18507215.6228027,Ugalla GR (Merged Blocks),2419768.76036792,1826153.35257287
1461,46448449.3066406,1461,30869224.1245117,1461,8317673.17633033,1461,5311081.62498474,1461,6780072.52270508,Ugalla N,953269.403257757,638953.562488174
1462,128805259.969727,1462,63264265.3371582,1462,11304343.841815,1462,5918769.30391121,1462,16097513.7922363,Ugalla Niensi,2937522.90319779,1433637.40083117
1463,25175438.3496094,1463,16525862.1882324,1463,1937846.07452154,1463,1266318.77645111,1463,2852840.30615234,Ugalla North E,580939.806877196,381488.585294533
1464,26069219.3447266,1464,17144359.1767578,1464,4187415.14900923,1464,2646947.31739044,1464,3132494.92919922,Ugalla North W,547045.104892933,362435.296484184
1465,806970.158691406,1465,581219.731201172,1465,52824.5398044586,1465,39867.1214447021,1465,135691.212890625,Ugalla River,18853.6404721737,13533.8152439117
1466,34416971.7714844,1466,23395638.3288574,1466,5245018.20457578,1466,3454033.59634399,1466,5322043.85229492,Ugalla S,729298.839172715,498540.118312836
1467,27197835.0535889,1467,43181424.3095703,1467,6739386.27349734,1467,10837070.47229,1467,5333305.09179688,Ugunda,511461.219502288,808608.845932007
1468,0,1468,0,1468,0,1468,0,1468,0,Uibasen Twyfelfontein,0,0
1469,102727.377685547,1469,37044.1147155762,1469,6947.31406569481,1469,2414.23267745972,1469,124758.552001953,Ukamba,2394.5015904963,865.747050952911
1470,494110.663085938,1470,155705.754577637,1470,41685.1153075695,1470,14433.9877319336,1470,238194.195068359,Ukune,11310.6386944592,3531.79417114258
1471,11857635.5742188,1471,4087350.25097656,1471,0,1471,0,1471,3395330.60498047,Ukwiva,296440.889355469,102183.756274414
1472,6444624.67773438,1472,2250052.25244141,1472,0,1472,0,1472,3097253.49951172,Uluguru,161115.616943359,56251.3063110352
1473,29344612.0598145,1473,12189048.4291992,1473,5556894.121176,1473,2264955.10768509,1473,7556282.24536133,Ulyankulu,594692.948465961,248102.333037853
1474,1594868.04296875,1474,497540.228027344,1474,884086.965179443,1474,276902.626708984,1474,431941.192871094,Umalila,17769.5269447327,5515.94003295898
1475,275220.920410156,1475,562495.975585938,1475,0,1475,0,1475,98533.4467773438,Umbabat,6880.52301025391,14062.3993896484
1476,4796096.79614258,1476,3114660.69689941,1476,1263755.85651398,1476,794409.11932373,1476,1056350.57250977,Unyambiu North,88308.523490715,58006.2894393921
1477,88354.771484375,1477,27747.705078125,1477,0,1477,0,1477,28123.58203125,Uponera,2208.86928710937,693.692626953125
1478,155186177.278442,1478,143832877.468079,1478,241173001.363784,1478,218549280.85083,1478,49635084.2197266,Upper West Zambezi,-2149670.60213354,-1867910.08456879
1479,2476804.4453125,1479,1823118.37548828,1479,64973.2901453972,1479,44657.4313812256,1479,498137.305908203,Urumwa,60295.7788791776,44461.5236026764
1480,10085113.7519531,1480,7119777.70996094,1480,164028.782570362,1480,119817.07793045,1480,1159436.95385742,Ushetu Ubagwe,248027.124234569,174999.015800762
1481,31041.3115234375,1481,19715.5981445312,1481,6319.44047808647,1481,5043.75183868408,1481,17128.1030273438,Usindikwe,618.046776133776,366.796157646179
1482,0,1482,0,1482,0,1482,0,1482,0,Uukolonkadhi Ruacana,0,0
1483,0,1483,0,1483,0,1483,0,1483,0,Uukolonkadhi Ruacana,0,0
1484,0,1484,0,1484,0,1484,0,1484,0,Uukolonkadhi Ruacana,0,0
1485,0,1485,0,1485,0,1485,0,1485,0,Uukolonkadhi Ruacana,0,0
1486,0,1486,0,1486,0,1486,0,1486,0,Uukwaluudhi,0,0
1487,5376243.67382812,1487,3360903.81835938,1487,260512.968629599,1487,164821.397583008,1487,777238.56640625,Uvinza,127893.267629963,79902.0605194092
1488,1095684.64306641,1488,445420.976928711,1488,122762.849283218,1488,52142.615436554,1488,847667.434326172,Uyovu,24323.0448445797,9831.95903730392
1489,12400267.7832031,1489,4981860.44512939,1489,1958578.36897373,1489,786764.288535118,1489,3924782.23022461,Uyui - Kigwa,261042.235355735,104877.403914857
1490,4495617.41479492,1490,1901163.45129395,1490,0,1490,0,1490,1330517.36816406,Uzigua,112390.435369873,47529.0862823486
1491,21979002.2558594,1491,15635719.3466797,1491,21878252.8299391,1491,15565195.484375,1491,2871428.86987305,Vassako-Bolo,2518.7356480062,1763.09655761719
1492,0,1492,0,1492,0,1492,0,1492,0,Vembe Private Nature Reserve,0,0
1493,0,1493,0,1493,0,1493,0,1493,0,Vembe Private Nature Reserve,0,0
1494,18760.11328125,1494,25164.6240234375,1494,1234.30810570717,1494,1655.68817138672,1494,6588.39013671875,Vembe Private Nature Reserve,438.145129388571,587.72339630127
1495,18760.11328125,1495,25164.6240234375,1495,1234.30810570717,1495,1655.68817138672,1495,6588.39013671875,Vembe Private Nature Reserve,438.145129388571,587.72339630127
1496,61876.923828125,1496,27379.9116210938,1496,0,1496,0,1496,16300.2641601562,Vigoregore,1546.92309570312,684.497790527344
1497,0,1497,0,1497,0,1497,0,1497,0,Vigoza,0,0
1498,128311.346679688,1498,56248.3328857422,1498,0,1498,0,1498,65567.15625,Vikindu,3207.78366699219,1406.20832214355
1499,0,1499,0,1499,0,1499,0,1499,0,Vikonje,0,0
1500,26419607.6483154,1500,9217152.50048828,1500,10596210.7559502,1500,3703836.58319855,1500,16612299.8530273,Virunga,395584.92230913,137832.897932243
1501,10661046.2734375,1501,8361317.03088379,1501,10800349.784255,1501,8460715.0291748,1501,2746237.6003418,Voko-Bantandje,-3482.58777043819,-2484.94995727539
1502,62538.005859375,1502,25513.9736328125,1502,0,1502,0,1502,26456.65234375,Vugiri,1563.45014648437,637.849340820312
1503,333019.350097656,1503,142277.854248047,1503,0,1503,0,1503,105697.046386719,Vumari,8325.48375244141,3556.94635620117
1504,17388715.2111206,1504,31337870.3550415,1504,1621810.07885933,1504,2896155.78091431,1504,6591001.19824219,W (Benin),394172.628306532,711042.86435318
1505,6650412.84338379,1505,12718280.8547363,1505,328608.01102519,1505,650957.595172882,1505,3176327.58789062,W du Burkina Faso,158045.120808965,301683.081489086
1506,80262.4853515625,1506,162517.710205078,1506,5298.44037890434,1506,11004.3901062012,1506,64542.5219726562,W du Niger,1874.10112431645,3787.83300247192
1507,14070983.315918,1507,14335108.220459,1507,1996748.8771677,1507,2030864.89846802,1507,1550223.31591797,Wala River,301855.860968757,307606.083049774
1508,7832213.27441406,1508,13661421.9052734,1508,5411954.42050099,1508,9509417.60632324,1508,2744921.36914062,Waterberg Biosphere Reserve,60506.4713478267,103800.107473755
1509,61284.8989257812,1509,104389.544921875,1509,7676.70004367828,1509,13322.9579467773,1509,14805.5212402344,Waza,1340.20497205257,2276.66467437744
1510,2417226.33496094,1510,4290918.55419922,1510,3652966.21183157,1510,6448352.99755859,1510,994764.737060547,Welgevonden,-30893.4969217658,-53935.8610839844
1511,45624431.1191406,1511,35485477.4545898,1511,7881659.16610956,1511,5897305.95499992,1511,8106333.11572266,Wembere C1,943569.298825777,739704.287489748
1512,18324144.7988281,1512,18470464.4882812,1512,3446212.19457984,1512,3373528.09620667,1512,3781409.13623047,Wembere C2,371948.315106207,377423.409801865
1513,28189266.425293,1513,19908507.6641846,1513,2776111.82101369,1513,1921610.59228516,1513,7485832.87768555,Wembere N,635328.865106982,449672.426797485
1514,205293256.961975,1514,120901149.941101,1514,71734059.7922385,1514,42624482.5661621,1514,34371234.1105957,Wembere S,3338979.92924342,1956916.68437347
1515,0,1515,0,1515,0,1515,0,1515,0,West Gate,0,0
1516,78806164.0805664,1516,55139276.6835938,1516,25946148.2984483,1516,18171268.8632202,1516,15457252.5615234,West Petauke,1321500.39455295,924200.195509338
1517,249740.379882812,1517,111549.376953125,1517,0,1517,0,1517,78925.2094726562,Wotta,6243.50949707031,2788.73442382812
1518,222561.826416016,1518,359034.201660156,1518,15628.9799451828,1518,22074.4795379639,1518,158664.991210938,Wuparo,5173.32116177082,8423.99305305481
1519,0,1519,0,1519,0,1519,0,1519,0,Yangudi Rassa,0,0
1520,7104617.35412598,1520,10778957.1239166,1520,936715.320938826,1520,1378987.02440262,1520,5283120.60595703,Yankari,154197.550829679,234999.25248785
